Latitude,Longitude,text,person
39.0, 8.0,"#cellphonephotography
Happy Ethiopian National Day Of The Patriots
.
.
.
#patriots #nationalpatriotsday #goldenhistory #ethiopianpatriots #ethiopianpatriotsday #itmatters #itcostslives #ceaselesspics #colonial… https://t.co/UItswfDTWv",Biruk Yirga
41.484375, -6.31529854,"#cellphonephotography 
Land and water,the gigantic lake #Tana
.
.
.
#laketana #bahirdar #landandwater #footballfield #ceaselesspics #grandhotel #endlessviews #evergreen #lakelife #mysamsungduospics #giganticlake… https://t.co/WraTy2h7Ro",Biruk Yirga
37.44642131, 12.59310874,"#cellphonephotography 
Ancient castle gate of the Fasiledes,Gondar
.
.
.
#ethiopia #gondercastle #castlegate #ancientcivilization #ceaselesspics #ancientarchitecture #door #tothewoods #halfopen #halfclosed… https://t.co/YkWaKkfRBw",Biruk Yirga
38.73694444, 9.02722222,"#cellphonephotography 
Love unlocks doors and opens windows that weren't even there before.
.
.
.
#blackandwhite #blackandwhitephotography #blackandwhitephotographylovers #windowspicture #emotions #ceaselesspics… https://t.co/vZpLG4wTYQ",Biruk Yirga
38.73694444, 9.02722222,"#cellphonephotography 
One in a zillion
.
.
.
#beautiful #beautifulflowers #rose #pinkflowers #unique #mothernature #pinkwhiteandyellow #cute #ceaselesspics #mobilephonephotography #flowersofinstagram #mynote⁸pics… https://t.co/tQ9xOUByrp",Biruk Yirga
38.73694444, 9.02722222,"#cellphonephotography 
""Where there's, more hungry mouths Than food to eat, It's where the homeless Roam the street. Where broken glass And broken dreams Are shattered and scattered Amongst debris. Sufferation wrath… https://t.co/Dp2xsyApC7",Biruk Yirga
38.73694444, 9.02722222,"#cellphonephotography
As there is a Great civilization in our world there is also even a Greater confusion. It was written in the book of life that Man can't serve two lords at a time. He has to choose between God… https://t.co/rhwqBPj6rd",Biruk Yirga
38.73694444, 9.02722222,"#cellphonephotography 
Walk by faith
.
.
.
#dresswhite #religiousfather #walkbyfaith #fathersgrace #awalktopeace #peaceful #peacefulmind #ceaselesspics #ethiopianbeauty #religioninethiopia #sparkling… https://t.co/OpLYN0IN2y",Biruk Yirga
38.73694444, 9.02722222,"#cellphonephotography 
Sunday vibe pets enjoying sunshine 
.
.
.
#goodmorning #sunrise #petsenjoyingsunshine #sundayvibes #catlovers #steyhomechallenge #ceaselesspics #mobilephoto #colorfulpics #catsandsunshine… https://t.co/z0ByCnfJq7",Biruk Yirga
38.73694444, 9.02722222,"#cellphonephotography 
Ethiopian coffee with Ethiopian smile
.
.
.
#ethiopiancoffee #smileethiopia🇪🇹 #roastedcoffee #coffeelovers #instagramcoffee #ceaselesspics #mobilephotography #coffeeroaster… https://t.co/K2HvLz5kfq",Biruk Yirga
38.73694444, 9.02722222,"#cellphonephotography 
Hello Addis Ababa before the CBE HQ via Samsung duos
.
.
.
#mycity #helloaddisababa #topviews #cityarchitecture #thevibrantcityofafrica #citiesofafrica #capitalcities #capitalofethiopia… https://t.co/OWPrz4b4Qf",Biruk Yirga
38.73694444, 9.02722222,"#cellphonephotography 
Fasting Ethiopian dishes
.
.
.
#ethiopiandish #fastingseason #enjera #katelo #suffetfet #derkoshferfer #threeinone #ethiopiandishesarethefreakingbest #yummyfood #spicyfood #hotanddelicious… https://t.co/5Hldsr30PN",Biruk Yirga
38.7653, 8.995,"Some snapshots of #Addisababa #stadium #አንድ ለእናቱ! @ Addis Ababa, Ethiopia https://t.co/lbhRDt25tW",Biruk Yirga
39.0, 8.0,#Thepromiseland @ Ethiopia https://t.co/8mfo3Xya6T,Biruk Yirga
38.7653, 8.995,"#sunset @ Addis Ababa, Ethiopia https://t.co/M8xXO8LtU7",Biruk Yirga
54.34048176, 24.47363471,Just posted a video @ Abu Dhabi Public Beach http://t.co/ZwMCenjoVx,Moe Mekki Jr.
38.7653, 8.995,"Just posted a photo @ Addis Ababa, Ethiopia https://t.co/6FdKdKxUlM",Hilena Tafesse 🇪🇹🕊
38.7653, 8.995,"Happy International Coffee day.
The only thing I can not say no to is coffee. 
How I love coffee 🧡 @ Addis Ababa, Ethiopia https://t.co/9yQkXXjqnB",Hilena Tafesse 🇪🇹🕊
39.6667, 6.66667,"Memories of Bale Mountains 
TBT 
.
.
.
. @ Bale Mountains National Park https://t.co/pBNRvtlKRZ",Hilena Tafesse 🇪🇹🕊
38.7636901, 9.0335043,"Ericsson is looking for teammates like you. See our latest #Engineering job openings, including ""WCDMA Technology Lead - Solution Architect"", via the link in our bio. #AddisAbaba, Addis Ababa",TMJ-Ethiopia Jobs
38.7636901, 9.0335043,"Nervous to apply for a job like ""GSM Technical Lead - Solution Architect"" at Ericsson? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #Engineering #AddisAbaba, Addis Ababa",TMJ-Ethiopia Jobs
38.7636901, 9.0335043,"Looking to score a job at Ericsson? You're in luck. Click the link in our bio for the job description and information on how to apply: NDO Lead - Solution Architect #Engineering #AddisAbaba, Addis Ababa",TMJ-Ethiopia Jobs
38.7636901, 9.0335043,"This job might be a great fit for you: Site Service Strategic Sourcing Manager - https://t.co/Q39R6zEbZB Ababa #AddisAbaba, Addis #Recruiting",TMJ-Ethiopia Jobs
38.7577605, 8.9806034,"In our diverse work environment, you’ll be inspired by colleagues &amp; empowered to exercise your imagination on real-world challenges. Thermo Fisher is hiring in #AddisAbaba, Addis Ababa! https://t.co/f9aZDgl0mW #Sales",TMJ-Ethiopia Jobs
38.7636901, 9.0335043,"Ericsson is hiring in #AddisAbaba, Addis Ababa! Click the link in our bio to apply: LTE Technical Lead - Solution Architect #Engineering",TMJ-Ethiopia Jobs
37.38535592, 11.59583816,"It’s Saturday!
Jump high, dream big and never surrender. #Feelingawesome #SaturdayThoughts https://t.co/6Dd1jEY3Sl",Meskerem 💚💛❤️
38.8050037, 9.00363,@nooraahjaffar. So do I.,Hope!🚴‍♀️🚴‍♀️🚴‍♀️ተስፋ🇪🇹
38.8050037, 9.00363,@namless How do u understand people who behave different?,Hope!🚴‍♀️🚴‍♀️🚴‍♀️ተስፋ🇪🇹
38.8050037, 9.00363,@namless,Hope!🚴‍♀️🚴‍♀️🚴‍♀️ተስፋ🇪🇹
38.7653, 8.995,"Just posted a video @ Addis Ababa, Ethiopia https://t.co/04ZBCxOcFZ",Zekariyas Berihanu
54.3667, 24.4667,"ኬንያ ሞምባሳ ኤርፖርት @ Abu Dhabi, United Arab Emirates https://t.co/gCiJXX04Kd",Zekariyas Berihanu
38.7653, 8.995,"Just posted a photo @ Addis Ababa, Ethiopia https://t.co/Qg5yqi3KaC",Zekariyas Berihanu
38.81392024, 9.01502742,#ICT4Agricultural_extension event @ILRI campus. Presenting our startup #Hello_Erf Uber of tractors in Ethiopia https://t.co/hV0PNMY7jT,Alazar Michael
38.8833, 9.06667,"Nos reíamos de la paliza que me habían metido. Cabrones... 😅 en Lege T'Afo, Shewa, Ethiopia https://t.co/I0TX4Rc6Ex",Tari
-3.68333, 40.4,"Día a día. en Madrid, Spain https://t.co/gkApqMz5hW",Tari
-3.73571729, 40.43986089,"Nunca volver sintió tan bien.
Feliz.
#Ultraboost 21
📷 @alexlalovich en Residencia Joaquín Blume https://t.co/xrqE7oBsSq",Tari
42.8, 9.35,Acaba de publicar una foto en Jijiga https://t.co/aGPoWpSc8v,Tari
-0.377, 39.4648,Acaba de publicar una foto en Valencia https://t.co/6Z6B4dwfwf,Tari
-79.5352587, 9.0069908,Acaba de publicar una foto en Polo Norte https://t.co/TYiKFyV6v5,Tari
-3.68333, 40.4,"WTFAST @adidas en Madrid, Spain https://t.co/N4RQge2srd",Tari
-3.39902401, 37.0937486,"El mejor entreno detrás de la mejor rueda. 
Super contento con mis nuevas @adidas_es Adizero Boston 9. 
Y recuperando ya con 226ers ! Nada puede fallar! en Sierra Nevada https://t.co/8FoV5AS0JH",Tari
-3.39902401, 37.0937486,En el mejor sitio. Con la mejor compañía. Feliz. en Sierra Nevada https://t.co/XAxaa0l6v6,Tari
-3.68333, 40.4,"Pico, pala... en Madrid, Spain https://t.co/G7tw93YGKY",Tari
-3.68333, 40.4,"Mantente seguro y tapado por el equipo.
@adidas_es 
#hometeam #createdwithadidas en Madrid, Spain https://t.co/REP5KsG0XF",Tari
-8.54432, 42.87684,"~Más vale ser valiente, que escapar a toda vela,
pues no hay nada que te cure todo aquello que te duela~ en Santiago de Compostela, Spain https://t.co/yVYklUTTbK",Tari
-2.4484, 42.4653,Que pasen  todas las tempestades y volvamos a estar juntos y felices. Os hecho de menos jodidos. en Logroño https://t.co/vbfhSJmtd9,Tari
-8.54432, 42.87684,"Quen cala, otorga. en Santiago de Compostela, Spain https://t.co/vGo0PFov0S",Tari
-8.54432, 42.87684,"Pues desde que cumplí los 22 esto se ha empezado a ir de mal en peor.
2020 se presentaba como un año increíble en el que iba a debutar con la selección española absoluta, no en uno sino en dos campeonatos.
Por el… https://t.co/uVMdTe7pkN",Tari
10.9094, 49.5825,Y lo bonitas que son mis adidas Adizero Ambition? 😊❤ en Adidas https://t.co/K7VbhNxua1,Tari
-7.90691801, 42.76401424,"""Hay todo un mundo a tu alrededor
Una batalla entre el mal y el bien
Y es una lucha sin vencedor
Que también se libra bajo la piel"" @SharifFernandez @Morganzgz en Galicia, Spain https://t.co/OpmPAeKoFT",Tari
-3.68333, 40.4,"Se juntan el hambre con las ganas de comer. en Madrid, Spain https://t.co/BOVHw8ShKg",Tari
-3.68333, 40.4,"Me encanta el bosque🌲🌳 en Madrid, Spain https://t.co/3Uk3C2m5uT",Tari
-0.22667471, 39.66466323,"- ¡CAMPEÓN DE ESPAÑA ABSOLUTO!
Mi primer título a nivel absoluto!
~1h02'34""~ 
- MÍNIMA PARA EL CAMPEONATO DEL MUNDO DE MEDIA MARATÓN EN POLONIA
- MÍNIMA PARA EL CAMPEONATO DE EUROPA DE AIRE LIBRE EN PARÍS
Con este… https://t.co/00UJwvmiEW",Tari
-3.68333, 40.4,"~Y es entonces cuando pienso
""¿Cómo soy tan invencible estando tan indefenso?""~ en Madrid, Spain https://t.co/eJ5mZ0b31k",Tari
-3.7374676, 40.3984309,"1- Haciendo que no se que me están sacando la foto.
2- La alegría del trabajo bien hecho.
3- El sentimiento de equipo en un deporte tan individual.
Primera del 2020 que no podía empezar mejor.
Ayer fue la primera y… https://t.co/7B2MD2yZV6",Tari
-3.68333, 40.4,"Tengo amor sagrado como la biblia, hermanos que son amigos y amigos que son familia. en Madrid, Spain https://t.co/hWaqW7oAWw",Tari
-3.6351595, 40.4391154,"Me gustaría disculparme tanto al equipo sub23 ( logramos un 5° puesto a 5 puntos del bronce ), como al equipo nacional en su totalidad y al trabajo de mis entrenadores. Asumo la responsabilidad de no dar lo que se… https://t.co/i02wYAiGE0",Tari
-9.1394, 38.7261,"A veces el único camino que debes seguir es de quien ha conseguido lo que quieres conseguir.
A veces lo único que tienes que hacer es aprender de quien previamente ha pisado por el camino que quieres… https://t.co/5aUclTMb33",Tari
5.0840596, 51.5671202,"Synchronization
with emilecairess 
in exch2018 
📷: https://t.co/p8rQTn0hSc en Tilburg, Netherland https://t.co/ysn2SBnKOA",Tari
-2.54861636, 41.81478293,"Yo? Muy contento 😊!
(gapo incluído 😅)
Lo mejor está por llegar 😉
📷: https://t.co/p8rQTnhTgM 🖤 en Monte Valonsadero https://t.co/HBQHtwTdgP",Tari
10.3667, 4.96667,Vivir y revivir en Noya https://t.co/XYU6XbfE2E,Tari
-3.68333, 40.4,"Coming back to the forest 🌳🌳🌳 en Madrid, Spain https://t.co/5BDY0Wdoor",Tari
27.1033, -26.715,"Se acabó lo que se daba! Tras 3 semanas de duro entrenamiento junto a un grupo excepcional, hoy damos por finalizada nuestra estancia en tierras sudafricanas. Con ganas de volver a España y seguir trabajando en la… https://t.co/CqKwHZVyTe",Tari
-3.73568086, 40.43988047,Vamos que nos vamos!! en Residencia Joaquín Blume https://t.co/oqCSl1Y0p5,Tari
1.20789444, 41.11708333,"Si el @AOukhelfen te da caña, tú te callas y lo asimilas 😂.
Reiniciando. en Campo Claro https://t.co/bpppXPsQbP",Tari
-3.73568086, 40.43988047,Han pasado ya unos días desde que decidí concluir definitivamente la temporada. Prácticamente un año entero en busca de mi mejor versión y logrando resultados a veces muy buenos y a veces nefastos (y casi nunca un… https://t.co/zBmRV0djNf,Tari
-3.71068, 40.44189,"Hay mucho trabajo, mucho compromiso, mucho esfuerzo y mucha ilusión ( tanto mío como de mis entrenadores jdelcampovecino y @lmmberlanas ) detrás de estas fotos y detrás de mi mal resultado de ayer en Vallehermoso. El… https://t.co/2jtFwJqzDA",Tari
-4.00342222, 40.78869722,Se acaba la semana y empieza un final de mes de agosto muy pero que muy movidito 😉. Estoy más que listo💪🏾 en Puerto de Navacerrada https://t.co/zr17mEQQOI,Tari
-4.08442, 43.26315,"Día dificil y duro en la oficina, pero un día más que suma! Un 1500m y de liebre en el 5000m
👉🏾 A las 18.30:
3.46.16 en el 1500 en el que el viento ha complicado la consecución de una buena marca ( pese ha no tener… https://t.co/9qxcAvKfVB",Tari
29.06813781, 41.04258758,"No sé hasta dónde, pero sí sé con quién. en Everywhere https://t.co/b9nkAuBOVS",Tari
-0.377, 39.4648,Al fin y al cabo esto se trata de vivir amigo mío. Son muchas y serán otras tantas las trabas que te encuentres en tu camino... como los baches y las incertidumbres que te han tocado pasar estos ultimos años. Nadie… https://t.co/JnWT1tonej,Tari
3.90596282, 50.95601276,"13.33.08!! Octava mejor marca española de la historia de un sub23 en el 5000m! 😊
Un bocado de más de 16"" a mi anterior marca realizada hace justo un año en este mismo lugar!
Una carrera en la que fui valiente y supe… https://t.co/Ceh4WCFifj",Tari
-46.61732913, -23.51654919,"Quedan pocas semanas para poder repetir estas series, estas sensaciones y esta foto! Seguimos trabajando duro a 2320m sobre el nivel del mar para una temporada veraniega que se… https://t.co/nffVxtkrRI",Tari
-3.39966578, 37.09410091,"Definición clara de ir adetrás de una buena rueda. Y tan buena! Hoy hemos peleado contra el aire y la altitud con la gran ayuda del gran @kevinlopezyerga y un cámara de lujo,… https://t.co/9N4dTkwVve",Tari
-3.39966578, 37.09410091,"Cuando haces lo que te llena y lo haces en un sitio como este, te das cuenta de que todo el lastre que traías empieza poco a poco a deslizarse ladera abajo. Lejos de la cima,… https://t.co/Jr3lwpKyqa",Tari
-2.579557, 42.4326186,"En el casino de la vida la suerte no vale nada,
el destino es el crupier y la baraja está marcada, 
el rey perdió su reino, su corona está oxidada, 
la reina de corazones nunca ha… https://t.co/Sz9gkLIhXj",Tari
-0.416667, 39.5167,"*Hard day at the office. 
*Spanish u23 10000m silver medallist
*29.24, PB on track
It wasn't what I expected, It wasn't what I have worked for.
But I know that I have  to improve… https://t.co/DcIJgvrGTw",Tari
-3.3992889, 37.0941486,"Salir de mi zona de confort
Respirar donde falta oxígeno
Necesito la soledad de la montaña.
Necesito subir y subir hasta que ni el cielo no sea un límite. en Sierra Nevada https://t.co/EQrxSXgfaW",Tari
2.0852, 41.4706,"SubCampeón de España Absoluto se Media Maratón con 1h04'23'' en mi debut en la distancia acabando muy fuerte y muy rapido!
Primera medalla a nivel absoluto y Record Gallego… https://t.co/TZfT3wSv68",Tari
1.88095336, 41.84227278,"New challenges are coming... 🙀 en Catalonia, Spain https://t.co/U5wdVDH2xy",Tari
-3.68333, 40.4,"Todo es proceso, parte de un todo que aún no ha llegado pero que, tarde o temprano, llegará. Todo es el camino, el conjunto de circunstancias, de errores y aciertos y de una serie… https://t.co/Kc001S7m2J",Tari
-4.56353, 37.02029,"5* de España Absoluto en Antequera, Andalucia, Spain https://t.co/XsPtfgTa8p",Tari
-5.65, 40.9667,"CAMPEÓN DE ESPAÑA sub23 de 3000m!
Gracias a los míos por estar ahí incondicionalmente en unas semanas muy difíciles en lo personal y ayudarme para poder seguir soñando y disfrutando de… https://t.co/8QIeQJGmZG",Tari
-2.46666667, 41.76666667,"*CAMPEÓN DE ESPAÑA SUB23 5000M
*SPANISH U23 5000M CHAMPION
-Por todas esas voces en mi cabeza que decían que no podría y fui capaz de callarles la boca.
-Por todos lo que me apoyasteis y… https://t.co/mop8w6JcmL",Tari
-3.66666667, 40.5,"Por merecer... nos lo merecemos todo. 
Llegó el momento de pelear por ello.
*
*
#nike #nikerunning #nikeathlete #niketeam #running #athletics #trackandfield #outdoorseason en Community of… https://t.co/GpazEMmMt8",Tari
-3.68698195, 40.40142707,"🔝Y lo bién que lo pasamos ayer en la Nike Shake Out Run?
-HOY TOCA IR A POR TODAS EN LA… https://t.co/uLmvJ3gteb",Tari
-3.68793, 40.42593,"¿Sabéis qué toca mañana?
➡Nike Shake Out Run.⬅
➡A las 18.34h!
➡En @Nike Serrano. (C/ Serrano,… https://t.co/ufNfjeqgRM",Tari
-3.66666667, 40.5,"~""Si parezco más viejo es porque vengo de muy lejos, estuve corriendo entre mi ego y mis… https://t.co/QCy1l8J3Qg",Tari
17.30097, 48.01585,"13 individual y CAMPEONES DE EUROPA POR EQUIPOS! 
Soy consciente de todo, he ganado y perdido en… https://t.co/4dfTO71fVg",Tari
12.64475, 45.53311,"Happy Birthday @mimicostagudo!
Parabéns! 😊 
20 aniños como unha psicóloga en potencia e atleta… https://t.co/563hzefjnS",Tari
17.3167, 48.0333,"~Pain to Gain.~
Counting Down.
*
*
#Nike
#RoadtoSamorin 
#crosscountry 
#juandelcampo en… https://t.co/Rw5Tq2pjz3",Tari
-3.68333, 40.4,"Las cosas se tuercen, se retuercen y se vuelven a retorcer hasta buscar tu rendición. Yo decidí… https://t.co/AbOovrsbcU",Tari
-3.63333, 40.5333,Buen reencuentro con mis sensaciones ayer en el cross de Alcobendas después del fiasco de la… https://t.co/eN6GjMXtZY,Tari
-3.61667, 40.3833,Queda poco más de un mes para la carrera más festiva y espectacular de Madrid: La San Silvestre… https://t.co/lzQUJwoYXy,Tari
-3.68333, 40.4,"~'Cause every little thing is gonna be all right~
#nike #nikerunning
 @smm_news1 en Madrid, Spain https://t.co/OOYnCU9Y1I",Tari
-2.46666667, 41.76666667,"No ha sido un mal día.
He sido un mal yo.
No hay excusas no hay lamentaciones.
Hay consecuencias… https://t.co/z4vnCWuDbv",Tari
-3.68333, 40.4,"Dar cera... Pulir cera.
🔜🔜
*
*
*
📷: @sportmedia_es en Madrid, Spain https://t.co/6EAIu5vWHw",Tari
11.1333, 42.7667,"Recibes lo que Das.
No des buscando recibir.
Simplemente hazlo.
#grosseto2017… https://t.co/IBYI1MwJMO",Tari
-3.68333, 40.4,"Me encantaría poder decir que mañana es un día especial, que va a ser mi reencuentro con el… https://t.co/A2IgKPeCkS",Tari
12.0, 43.0,"Mirar los baches con perspectiva. 
I'm Backing.
*
#JuanDelCampo en Italy https://t.co/UaxXwkcHxT",Tari
-3.68333, 40.4,"Y yo sólo quería correr.
I'll be back. en Madrid, Spain https://t.co/VZ9loDynKv",Tari
-7.90691801, 42.76401424,Una semana de incertidumbres y muchas dudas que nos hacen dejar de pensar en los objetivos más… https://t.co/6fgUqtEqaG,Tari
-3.73565644, 40.43990719,"Un pequeño paréntesis.
📷: @sportmedia_es en Centro De Alto Rendimiento. De Madrid CAR https://t.co/Xw2TUN3nAT",Tari
-3.68333, 40.4,"~100% of me is nothing compared to 1% of the whole team~ - Eliud Kipchoge
*
#ThatTeam… https://t.co/kx9gmCvuvr",Tari
17.3167, 48.0333,"Cross Country is Coming 😎😎
I'll give my best.
*
*
📷: @sportmedia_es
*
*
@smm_news1… https://t.co/V0CvegRlgb",Tari
-3.72417, 40.42833,"Cazando... con @sportmedia_es 
No se si sirvo para fotógrafo, pero la pose... la he clavado! en… https://t.co/WZP7wwgVoO",Tari
-3.721, 40.418,"""Once I was seven years old my momma told me
Go make yourself some friends or you'll be lonely""… https://t.co/KfuDduoGf2",Tari
-3.73565644, 40.43990719,"""Todo lo que soy me lo dio la 
dura experiencia, 
las hostias del pasado 
que han matado mi… https://t.co/oZEgmExPCJ",Tari
-3.68333, 40.4,"""Not the expression, no, literally give an arm for."" en Madrid, Spain https://t.co/G6KDP0P2jR",Tari
-3.73565644, 40.43990719,"""Soy como el pájaro triste, que de rama en rama va 
cantando su sufrimiento porque no sabe… https://t.co/eO81iE0yMx",Tari
-3.73565644, 40.43990719,Esto es la punta del iceberg. en Centro De Alto Rendimiento. De Madrid CAR https://t.co/9aopE7nfcH,Tari
19.89576, 50.08197,"~Mi niñez fué un tren persiguiendo al horizonte
que siempre decia ven sin saber muy bien a… https://t.co/UTPxr90brf",Tari
16.6167, 49.2,"Todo llega. en Brno, Czech Republic https://t.co/vV0JyLV4aL",Tari
13.3989, 52.5006,"THE BEST IS YET TO COME!!!!
IN THE WORDS OF eliudkipchoge, ""NO HUMAN IS LIMITED"". GOOD LUCK ON… https://t.co/1WzBjOGwf6",Tari
-3.73565644, 40.43990719,1 en Centro De Alto Rendimiento. De Madrid CAR https://t.co/cljb5kT8Hz,Tari
-3.73565644, 40.43990719,"Nueva temporada , nuevos retos, nuevas oportunidades.
*
*
*
#RoadtoSamorin #Jusdoit… https://t.co/0Kkm0FkThH",Tari
11.1333, 42.7667,"En el año más dificil y más duro, el mejor remate de temporada de mi vida. Que grandísimo error… https://t.co/7f6CtHag20",Tari
-8.55, 42.8833,Vamos empezando con la pretemporada! Con muchas ganas de poder darme una revancha con el cross y… https://t.co/NkMuXHxg6O,Tari
12.0, 43.0,"~Changing my luck~
European U20 championchip - 5000m FINAL
Silver medal
*
*
@smm_news1… https://t.co/062eBtP0k5",Tari
-0.12731805, 51.50711486,Quizás la diferencia entre lo justo y lo injusto no sea más que el azar. Un azar caprichoso e… https://t.co/w4Wa8ODUWJ,Tari
11.1333, 42.7667,"Last lap 💣
#grosseto2017 #5000m #bluebloodteam #smm 
📷: Antonio Ben @ Grosseto, Italy https://t.co/VQrSuLBUwm",Tari
11.1333, 42.7667,"Black soul @ Grosseto, Italy https://t.co/BlxcuLM7xU",Tari
11.1333, 42.7667,El mayor premio que me llevo de esta temporada es el camino recorrido y el aprendizaje de una… https://t.co/kKv7mJznLN,Tari
11.1333, 42.7667,"European U20 silver medallist at 5000m! 
#juandelcampo @lmmberlanas #bluebloodteam #grosseto2017… https://t.co/dn0NTVUYEP",Tari
2.3, 41.6167,"CAMPEÓN DE ESPAÑA DE 5000M!
A 16 centésimas del récord de los campeonatos
Next station:… https://t.co/wTDZff07jb",Tari
-3.73565644, 40.43990719,Después de un invierno en blanco y una primavera dura... llego al campeonato de España en un… https://t.co/OvNOkPYair,Tari
-3.73565644, 40.43990719,Con este equipo... Cómo no voy a recuperarme y a volver más fuerte que nunca?… https://t.co/njusDLyZXd,Tari
-4.06527778, 43.26166667,"14'03.65! * MÍNIMA EUROPEO JUNIOR
* SEGUNDO EN EL RANKING EUROPEO
* MEJOR MARCA ESPAÑOLA DE LOS… https://t.co/RAKQ44Wxgr",Tari
-0.37773105, 39.47041481,"""Thank you for letting me do this, that's all I have to share right now""- When I'm gone @… https://t.co/HIbL4jb5Tg",Tari
-3.7187076, 40.6159913,Que no me den por muerto antes de morir. Seguiré cavando hasta dar con el tesoro. 📷:… https://t.co/2irnasmYxK,Tari
-3.68333, 40.4,"Primero fue el respeto, despues la confianza y por último la amistad (que lo engloba todo). #NPG… https://t.co/kFnf6bpjf8",Tari
-3.75595, 40.42291,Despacito y con buena letra... 😎💪💫💣 #CalvosTeam #NiPutaGracia #HablasMuchoYHacesPoco… https://t.co/ADcPhfOo1P,Tari
-8.88813257, 42.78654455,Recuperando algún vídeo chulo by @Yeray_lorenz @ Parque De Arriba De La Alameda De Noia https://t.co/A2By0VFTSq,Tari
-3.68333, 40.4,"Time of changes. @ Madrid, Spain https://t.co/Sg6a5Dd8yE",Tari
-0.11560374, 38.53603711,Cuestión de pelotas 😎😉😋 @ Benidorm Beach https://t.co/PbrvsZEOp1,Tari
3.13584398, 39.84088234,Somewhere Over The Rainbow @ Alcudia - Mallorca https://t.co/zux2tU7hKX,Tari
2.08619059, 41.613314,"El día D.
Tocó madrugar para ir hasta Vivo a hacer un 3000 con no muy altas expectativas debido… https://t.co/RqI5mqx8it",Tari
-76.5225, 3.43722,🔙🔝🔜⏳ @ Santiago de cali https://t.co/zLciWzISIG,Tari
-3.93333, 38.9833,A veces es necesario tropezar las veces que haga falta y no obtener el fruto de tu trabajo hasta… https://t.co/ZOEDAIJZKO,Tari
2.12454, 41.53581,"Juntos, pero esta vez más que revueltos, verdad @adryben44 ? 
Vamos encontrandonos en los… https://t.co/xlF17NV4tk",Tari
-0.06282645, 39.98247919,"Todo tiene un principio, no? Campeonato de España Cadete Castellón 2012!
Como hemos cambiado,… https://t.co/FaUDl88Rv7",Tari
-0.90407592, 41.63951372,"No solo he ganado un trofeo y una marca, he aprendido, he sumado experiencia y he tenido el… https://t.co/IUgZcJJcyj",Tari
-0.90407592, 41.63951372,Pese al resultado agridulce de ayer en el 3000m ( 8'25.31) recibiendo premio a mejor atleta… https://t.co/g6i69X3hX9,Tari
-4.42119248, 36.72041512,"""Nunca pienses en la suerte
Porque la suerte es: 
el pretexto de los fracasados"" - Pablo… https://t.co/6QOCF0PKsf",Tari
31.6000828, 4.8637282,We successfully completed a #safeguarding #policy development workshop today so that the #CivilSociety partners working @oxfamsouthsudan are well equipped to fight #SEA in and out of office! https://t.co/zaSL49A2AR,Nicolo' Di Marzo
29.2648155, -1.7309144,Recently I am able to read only when in vacation. I am loving #chasingtheflame by @AmbPower44 on the life of #vierademeillo https://t.co/78u510Szy6,Nicolo' Di Marzo
18.074469, 59.331492,Meeting between @DlaminiZuma and @regner_asa with discussions on #genderequality + #1325 #svpol @_AfricanUnion #AU http://t.co/1m9G2zaABd,SWE in Ethiopia & AU
38.7653, 8.995,"#throwbackpicture 😉 @ Addis Ababa, Ethiopia https://t.co/8HshZuboPe",Yafet Henock
38.7653, 8.995,"🙏🏽🙏🏽🙏🏽 💯 @ Addis Ababa, Ethiopia https://t.co/Lt19jTOJe9",Yafet Henock
38.7653, 8.995,"😉

📸 @adonias_mengistu @ Addis Ababa, Ethiopia https://t.co/cXNn4ciaEk",Yafet Henock
38.7653, 8.995,"Just posted a video @ Addis Ababa, Ethiopia https://t.co/S6w2AYgkgN",Yafet Henock
38.7653, 8.995,"Happy 61st Birthday Emami! ❤️😍❤️ #MuchLove ረጅም እድሜ እና ጤና 🙏🏽🙏🏽🙏🏽 🎂🎉🎂🎉🎂🎉🎂🎉🎂🎉🎂 @ Addis Ababa, Ethiopia https://t.co/RsoqaNJUrb",Yafet Henock
38.7653, 8.995,"@ssolomon_bogale 😊😉 @samson_tadesse_baby @ Addis Ababa, Ethiopia https://t.co/sV5A8p3apn",Yafet Henock
38.7653, 8.995,"#ሞገድ #አቦል ዲ ኤስ ቲ ቪ ቻናል 146
ሀሙስ ማታ 1:00 ምዕራፍ 1 ክፍል 4
#Moged #AbolTv on  DSTv channel 146
Thursday Night 7:00 PM Season 1 Episode 4 Trailer #EskisFilmProduction #YafetHenock #DemssieBeyene
@eyobtireta https://t.co/srTWo1x80I",Yafet Henock
38.7653, 8.995,"Cameroon........ Coming Soon........ #Ethiopia 💚💛❤️ @ Addis Ababa, Ethiopia https://t.co/oRc9FLMOnL",Yafet Henock
38.7653, 8.995,"😊😉 @ Addis Ababa, Ethiopia https://t.co/tM4r9LLEqN",Yafet Henock
38.7653, 8.995,"#ሞገድ #አቦል ዲ ኤስ ቲ ቪ ቻናል 146
ሀሙስ ማታ 1:00 ምዕራፍ 1 ክፍል 3
#Moged #AbolTv on  DSTv channel 146
Thursday Night 7:00 PM Season 1 Episode 3 Trailer #EskisFilmProduction #YafetHenock #DemssieBeyene @ Addis Ababa, Ethiopia https://t.co/mxtS97ClBF",Yafet Henock
38.7653, 8.995,"#Throwback @frehiwottamrat 😊 @ Addis Ababa, Ethiopia https://t.co/mGx8ddDrx0",Yafet Henock
